txn_id,hour,amount,method,bank,device,network_quality,prior_attempts,reason,strategy,delay_min,channel,success,revenue_recovered
train_000258,23,859.96,UPI,IDFC,ios,good,0,risk_block,instant_retry,6.8,none,0,0.0
train_000259,10,207.98,UPI,IDFC,web,good,0,network_drop,delayed_retry,10.6,none,1,207.98
train_000260,13,1263.3,UPI,ICICI,android,good,3,insufficient_funds,nudge_then_retry,101.1,sms,0,0.0
train_000261,6,833.94,NetBanking,ICICI,android,good,0,bank_timeout,nudge_then_retry,10.1,sms,1,833.94
train_000262,7,3574.44,UPI,SBI,android,poor,1,network_drop,instant_retry,3.0,none,1,3574.44
train_000263,10,491.48,UPI,YesBank,ios,poor,3,network_drop,nudge_then_retry,261.3,sms,0,0.0
train_000264,14,582.17,NetBanking,YesBank,android,moderate,1,insufficient_funds,suggest_alt_method,376.6,email,1,582.17
train_000265,16,207.78,UPI,Kotak,android,good,0,bank_timeout,nudge_then_retry,479.3,email,1,207.78
train_000266,18,1425.97,UPI,Kotak,android,good,0,bank_timeout,delayed_retry,31.1,none,1,1425.97
train_000267,11,587.51,Wallet,Kotak,web,moderate,1,card_declined,instant_retry,7.0,none,1,587.51
train_000268,17,559.37,Card,IDFC,ios,good,1,card_declined,instant_retry,7.7,none,0,0.0
train_000269,20,2763.6,UPI,Axis,web,moderate,1,wrong_otp,instant_retry,7.7,none,0,0.0
train_000270,17,1525.53,UPI,IDFC,web,poor,0,gateway_error,nudge_then_retry,572.1,whatsapp,1,1525.53
train_000271,21,744.23,UPI,ICICI,android,good,0,insufficient_funds,instant_retry,0.2,none,0,0.0
train_000272,16,1198.14,UPI,Axis,web,good,1,insufficient_funds,delayed_retry,16.3,none,0,0.0
train_000273,14,348.18,NetBanking,HDFC,android,good,0,insufficient_funds,delayed_retry,1531.7,none,1,348.18
train_000274,13,431.63,UPI,ICICI,web,good,0,wrong_otp,instant_retry,6.5,none,1,431.63
train_000275,10,1959.92,UPI,ICICI,web,good,0,wrong_otp,delayed_retry,28.0,none,0,0.0
train_000276,10,1069.68,Wallet,Axis,android,good,0,bank_timeout,no_action,0.0,none,0,0.0
train_000277,14,111.68,Card,Axis,web,poor,0,bank_timeout,delayed_retry,277.4,none,1,111.68
train_000278,2,6522.47,UPI,SBI,web,good,0,wrong_otp,instant_retry,4.5,none,0,0.0
train_000279,18,702.35,UPI,Axis,ios,poor,0,gateway_error,no_action,0.0,none,0,0.0
train_000280,13,431.75,UPI,HDFC,android,good,1,bank_timeout,instant_retry,7.9,none,0,0.0
train_000281,4,354.07,UPI,SBI,ios,good,3,bank_timeout,suggest_alt_method,56.5,sms,0,0.0
train_000282,18,784.04,Card,IDFC,android,good,0,card_declined,instant_retry,2.6,none,0,0.0
train_000283,9,1822.05,Card,Kotak,android,good,0,insufficient_funds,nudge_then_retry,80.9,whatsapp,0,0.0
train_000284,21,461.07,UPI,SBI,web,good,1,wrong_otp,instant_retry,0.2,none,1,461.07
train_000285,20,4003.31,NetBanking,HDFC,android,moderate,0,bank_timeout,delayed_retry,24.0,none,1,4003.31
train_000286,17,3265.39,Card,SBI,ios,good,0,gateway_error,nudge_then_retry,737.3,sms,0,0.0
train_000287,20,875.48,NetBanking,IDFC,android,good,0,wrong_otp,delayed_retry,69.7,none,0,0.0
train_000288,17,400.34,Card,HDFC,ios,moderate,1,card_declined,nudge_then_retry,15.0,whatsapp,0,0.0
train_000289,19,1334.15,Card,Axis,web,poor,0,gateway_error,instant_retry,3.1,none,0,0.0
train_000290,16,194.37,UPI,Axis,android,good,2,bank_timeout,no_action,0.0,none,0,0.0
train_000291,20,633.75,UPI,ICICI,web,moderate,0,wrong_otp,instant_retry,1.7,none,1,633.75
train_000292,7,438.72,UPI,Kotak,android,good,0,insufficient_funds,delayed_retry,58.1,none,1,438.72
train_000293,15,8383.41,Wallet,HDFC,android,good,0,wrong_otp,delayed_retry,513.8,none,0,0.0
train_000294,12,458.35,Card,IDFC,web,moderate,1,risk_block,instant_retry,7.7,none,0,0.0
train_000295,16,456.0,Wallet,SBI,web,moderate,1,insufficient_funds,delayed_retry,152.0,none,1,456.0
train_000296,21,855.31,UPI,IDFC,ios,good,4,insufficient_funds,instant_retry,7.6,none,0,0.0
train_000297,13,2031.41,Card,Axis,ios,moderate,1,insufficient_funds,instant_retry,3.6,none,0,0.0
train_000298,17,247.37,UPI,ICICI,ios,good,1,insufficient_funds,no_action,0.0,none,0,0.0
train_000299,17,606.43,UPI,Kotak,android,poor,0,network_drop,nudge_then_retry,1173.6,whatsapp,0,0.0
train_000300,10,97.67,UPI,ICICI,android,moderate,0,wrong_otp,nudge_then_retry,654.6,whatsapp,0,0.0
train_000301,14,2722.99,Card,Kotak,android,moderate,0,card_declined,nudge_then_retry,110.3,whatsapp,0,0.0
train_000302,15,312.36,Card,IDFC,android,good,0,card_declined,delayed_retry,1028.3,none,0,0.0
train_000303,13,1655.26,UPI,Axis,web,good,0,network_drop,no_action,0.0,none,0,0.0
train_000304,18,372.62,UPI,Kotak,web,good,0,wrong_otp,nudge_then_retry,22.3,sms,1,372.62
train_000305,7,1916.65,Card,ICICI,android,moderate,2,insufficient_funds,delayed_retry,1340.1,none,0,0.0
train_000306,11,848.69,Wallet,YesBank,android,good,0,network_drop,delayed_retry,230.9,none,0,0.0
train_000307,10,463.68,UPI,SBI,android,good,0,risk_block,nudge_then_retry,62.2,sms,0,0.0
train_000308,11,1195.03,NetBanking,HDFC,web,moderate,0,bank_timeout,instant_retry,5.5,none,0,0.0
train_000309,11,187.97,UPI,ICICI,android,good,0,network_drop,instant_retry,1.5,none,0,0.0
train_000310,12,2854.23,UPI,Axis,ios,moderate,0,network_drop,no_action,0.0,none,0,0.0
train_000311,20,300.3,Card,SBI,ios,good,0,card_declined,instant_retry,1.1,none,0,0.0
train_000312,15,540.22,Card,HDFC,ios,moderate,0,bank_timeout,suggest_alt_method,8.4,email,0,0.0
train_000313,14,192.24,UPI,YesBank,android,moderate,0,network_drop,delayed_retry,396.8,none,0,0.0
train_000314,18,1397.93,UPI,Axis,android,moderate,0,insufficient_funds,instant_retry,2.0,none,0,0.0
train_000315,19,501.21,Wallet,Kotak,ios,good,1,card_declined,instant_retry,6.7,none,0,0.0
train_000316,19,433.59,Card,Kotak,android,good,0,card_declined,instant_retry,1.6,none,0,0.0
train_000317,19,1240.13,Card,YesBank,ios,good,0,card_declined,instant_retry,1.3,none,1,1240.13
train_000318,8,624.15,UPI,ICICI,ios,moderate,1,risk_block,suggest_alt_method,384.3,sms,0,0.0
train_000319,14,197.61,UPI,YesBank,android,moderate,1,wrong_otp,no_action,0.0,none,0,0.0
train_000320,20,264.43,UPI,YesBank,web,good,1,risk_block,delayed_retry,364.9,none,0,0.0
train_000321,7,169.18,UPI,ICICI,web,moderate,0,insufficient_funds,instant_retry,4.7,none,0,0.0
train_000322,11,682.39,Wallet,IDFC,android,good,1,gateway_error,instant_retry,0.1,none,0,0.0
train_000323,10,831.74,UPI,HDFC,android,good,1,wrong_otp,instant_retry,1.9,none,1,831.74
train_000324,23,94.22,UPI,IDFC,android,good,0,wrong_otp,no_action,0.0,none,0,0.0
train_000325,12,1305.55,UPI,Axis,ios,moderate,1,risk_block,instant_retry,5.3,none,0,0.0
train_000326,19,2771.34,Card,IDFC,web,good,0,bank_timeout,suggest_alt_method,206.0,whatsapp,0,0.0
train_000327,19,833.67,UPI,ICICI,web,good,1,network_drop,suggest_alt_method,30.0,sms,1,833.67
train_000328,15,545.6,UPI,SBI,android,poor,0,network_drop,instant_retry,4.3,none,1,545.6
train_000329,9,1977.25,UPI,YesBank,web,good,0,bank_timeout,instant_retry,5.0,none,0,0.0
train_000330,7,638.05,UPI,IDFC,android,moderate,0,insufficient_funds,suggest_alt_method,526.1,whatsapp,1,638.05
train_000331,8,986.81,Card,SBI,ios,moderate,0,gateway_error,delayed_retry,1329.2,none,0,0.0
train_000332,12,190.46,NetBanking,SBI,ios,good,0,bank_timeout,no_action,0.0,none,0,0.0
train_000333,14,206.08,UPI,HDFC,android,moderate,1,bank_timeout,delayed_retry,239.4,none,1,206.08
train_000334,8,411.42,UPI,YesBank,android,good,1,insufficient_funds,nudge_then_retry,210.2,email,0,0.0
train_000335,8,1243.57,NetBanking,ICICI,ios,good,1,insufficient_funds,instant_retry,3.2,none,0,0.0
train_000336,21,312.97,Card,SBI,android,poor,0,card_declined,nudge_then_retry,214.9,sms,1,312.97
train_000337,18,769.82,UPI,ICICI,android,moderate,0,wrong_otp,delayed_retry,1002.0,none,0,0.0
train_000338,11,746.62,NetBanking,YesBank,android,good,1,card_declined,no_action,0.0,none,0,0.0
train_000339,9,1217.18,NetBanking,SBI,android,good,1,insufficient_funds,delayed_retry,1149.5,none,0,0.0
train_000340,23,223.0,UPI,HDFC,android,good,1,insufficient_funds,instant_retry,7.2,none,0,0.0
train_000341,14,415.72,Card,IDFC,ios,good,2,card_declined,nudge_then_retry,1082.2,sms,0,0.0
train_000342,16,7569.88,UPI,IDFC,android,good,0,wrong_otp,delayed_retry,17.2,none,0,0.0
train_000343,17,820.33,UPI,ICICI,android,moderate,0,network_drop,instant_retry,2.7,none,1,820.33
train_000344,13,141.48,UPI,Kotak,android,good,2,insufficient_funds,nudge_then_retry,25.8,sms,0,0.0
train_000345,14,362.99,UPI,Axis,android,good,1,wrong_otp,suggest_alt_method,15.7,sms,0,0.0
train_000346,19,204.86,UPI,Kotak,android,good,0,network_drop,no_action,0.0,none,0,0.0
train_000347,18,4761.65,UPI,ICICI,android,poor,0,wrong_otp,delayed_retry,10.2,none,0,0.0
train_000348,10,1189.82,UPI,ICICI,android,good,0,insufficient_funds,delayed_retry,37.4,none,0,0.0
train_000349,14,3805.21,Card,HDFC,android,good,1,risk_block,suggest_alt_method,11.9,email,0,0.0
train_000350,16,268.53,UPI,Axis,ios,moderate,0,insufficient_funds,delayed_retry,1033.0,none,1,268.53
train_000351,16,975.12,NetBanking,IDFC,android,good,0,card_declined,delayed_retry,213.4,none,0,0.0
train_000352,11,188.14,UPI,ICICI,web,moderate,0,wrong_otp,nudge_then_retry,18.7,whatsapp,1,188.14
train_000353,13,185.34,UPI,HDFC,ios,good,0,network_drop,delayed_retry,396.0,none,0,0.0
train_000354,13,667.06,UPI,IDFC,android,moderate,1,insufficient_funds,nudge_then_retry,490.9,email,0,0.0
train_000355,18,1905.65,UPI,Axis,ios,good,0,insufficient_funds,nudge_then_retry,236.6,whatsapp,1,1905.65
train_000356,12,451.62,UPI,Axis,web,poor,1,bank_timeout,instant_retry,0.1,none,1,451.62
train_000357,15,371.84,Card,HDFC,ios,good,0,risk_block,instant_retry,2.3,none,0,0.0
train_000358,20,222.12,UPI,Kotak,web,good,0,network_drop,delayed_retry,242.7,none,0,0.0
train_000359,12,817.28,UPI,Axis,ios,good,0,network_drop,nudge_then_retry,366.3,whatsapp,0,0.0
train_000360,16,1389.32,NetBanking,Kotak,ios,moderate,1,insufficient_funds,instant_retry,4.1,none,0,0.0
train_000361,10,996.66,UPI,IDFC,web,good,0,network_drop,delayed_retry,2265.6,none,0,0.0
train_000362,10,521.29,NetBanking,IDFC,android,good,0,insufficient_funds,nudge_then_retry,640.5,whatsapp,1,521.29
train_000363,19,1855.67,NetBanking,IDFC,android,good,0,insufficient_funds,suggest_alt_method,285.3,sms,0,0.0
train_000364,10,928.75,Wallet,Kotak,ios,good,1,insufficient_funds,nudge_then_retry,604.8,whatsapp,1,928.75
train_000365,19,520.78,Card,Kotak,ios,good,0,insufficient_funds,suggest_alt_method,58.8,sms,0,0.0
train_000366,13,3045.18,UPI,Axis,android,good,0,insufficient_funds,nudge_then_retry,47.4,sms,1,3045.18
train_000367,14,338.88,UPI,SBI,android,poor,1,insufficient_funds,instant_retry,5.4,none,0,0.0
train_000368,2,406.25,UPI,YesBank,android,moderate,0,insufficient_funds,delayed_retry,18.4,none,0,0.0
train_000369,11,2153.37,Card,IDFC,android,good,0,card_declined,no_action,0.0,none,0,0.0
train_000370,18,564.5,UPI,ICICI,web,good,1,wrong_otp,instant_retry,3.0,none,1,564.5
train_000371,18,317.4,Card,HDFC,android,good,1,insufficient_funds,nudge_then_retry,678.0,sms,0,0.0
train_000372,22,1157.43,UPI,HDFC,ios,moderate,0,insufficient_funds,delayed_retry,1197.6,none,0,0.0
train_000373,22,334.03,UPI,HDFC,web,good,0,network_drop,instant_retry,1.3,none,1,334.03
train_000374,13,786.61,UPI,IDFC,android,good,2,wrong_otp,suggest_alt_method,15.1,sms,0,0.0
train_000375,20,1132.7,UPI,YesBank,android,good,1,network_drop,delayed_retry,152.8,none,0,0.0
train_000376,13,1374.65,UPI,SBI,web,moderate,1,wrong_otp,instant_retry,7.0,none,0,0.0
train_000377,9,142.66,Wallet,YesBank,android,good,2,bank_timeout,suggest_alt_method,113.8,whatsapp,1,142.66
train_000378,11,1200.06,Card,HDFC,ios,moderate,2,bank_timeout,nudge_then_retry,451.7,sms,1,1200.06
train_000379,12,446.84,NetBanking,Axis,ios,good,0,insufficient_funds,delayed_retry,69.8,none,0,0.0
train_000380,9,1548.37,UPI,HDFC,ios,good,2,insufficient_funds,instant_retry,1.8,none,0,0.0
train_000381,15,1377.71,Wallet,Kotak,android,moderate,0,insufficient_funds,delayed_retry,2341.4,none,1,1377.71
train_000382,11,3241.39,NetBanking,Kotak,ios,poor,0,insufficient_funds,instant_retry,7.0,none,0,0.0
train_000383,16,314.15,Wallet,Axis,android,poor,0,network_drop,no_action,0.0,none,0,0.0
train_000384,16,321.09,UPI,IDFC,web,poor,0,bank_timeout,suggest_alt_method,38.6,whatsapp,1,321.09
train_000385,13,3863.34,UPI,SBI,android,poor,0,bank_timeout,suggest_alt_method,53.2,whatsapp,1,3863.34
train_000386,7,492.01,UPI,YesBank,android,good,1,wrong_otp,delayed_retry,34.1,none,0,0.0
train_000387,12,1039.7,Card,SBI,android,good,0,risk_block,nudge_then_retry,186.5,whatsapp,0,0.0
train_000388,17,226.55,UPI,ICICI,android,moderate,2,wrong_otp,instant_retry,5.0,none,1,226.55
train_000389,15,724.62,UPI,HDFC,android,good,0,wrong_otp,instant_retry,4.1,none,1,724.62
train_000390,18,823.43,UPI,SBI,ios,good,0,network_drop,instant_retry,4.5,none,0,0.0
train_000391,2,1940.61,Card,Axis,android,good,0,insufficient_funds,delayed_retry,94.5,none,0,0.0
train_000392,7,2528.75,UPI,Axis,ios,good,1,insufficient_funds,delayed_retry,13.2,none,0,0.0
train_000393,15,3116.81,Wallet,SBI,web,good,2,wrong_otp,nudge_then_retry,80.7,whatsapp,1,3116.81
train_000394,8,429.52,UPI,ICICI,ios,moderate,0,network_drop,delayed_retry,10.8,none,1,429.52
train_000395,12,406.63,UPI,IDFC,web,good,0,network_drop,delayed_retry,2424.7,none,0,0.0
train_000396,19,968.89,NetBanking,ICICI,android,good,0,insufficient_funds,delayed_retry,18.9,none,0,0.0
train_000397,12,201.34,UPI,ICICI,ios,moderate,0,insufficient_funds,nudge_then_retry,441.3,whatsapp,0,0.0
train_000398,18,632.02,UPI,HDFC,ios,good,1,insufficient_funds,instant_retry,2.3,none,0,0.0
train_000399,18,3868.24,UPI,ICICI,android,good,1,insufficient_funds,no_action,0.0,none,0,0.0
train_000400,19,1001.12,Wallet,HDFC,android,moderate,0,insufficient_funds,instant_retry,6.2,none,0,0.0
train_000401,17,143.81,Wallet,IDFC,web,moderate,0,bank_timeout,delayed_retry,28.4,none,1,143.81
train_000402,15,790.81,Card,HDFC,ios,good,0,card_declined,delayed_retry,20.4,none,0,0.0
train_000403,3,286.82,UPI,HDFC,android,moderate,0,wrong_otp,instant_retry,6.3,none,0,0.0
train_000404,5,4059.16,Card,ICICI,ios,good,1,insufficient_funds,delayed_retry,21.6,none,1,4059.16
train_000405,14,106.58,UPI,SBI,android,moderate,2,insufficient_funds,delayed_retry,13.4,none,0,0.0
train_000406,13,892.84,UPI,IDFC,web,moderate,0,wrong_otp,instant_retry,6.5,none,0,0.0
train_000407,9,586.74,UPI,Axis,android,good,1,insufficient_funds,instant_retry,0.2,none,0,0.0
train_000408,18,783.75,UPI,IDFC,android,good,1,wrong_otp,instant_retry,1.8,none,0,0.0
train_000409,16,5534.93,UPI,YesBank,android,good,1,bank_timeout,suggest_alt_method,608.7,sms,0,0.0
train_000410,20,781.1,Wallet,ICICI,android,good,0,network_drop,instant_retry,1.4,none,0,0.0
train_000411,11,197.34,UPI,HDFC,android,moderate,0,insufficient_funds,no_action,0.0,none,0,0.0
train_000412,15,3062.84,Card,Kotak,ios,good,0,insufficient_funds,nudge_then_retry,60.6,sms,0,0.0
train_000413,11,372.58,UPI,SBI,android,moderate,1,wrong_otp,delayed_retry,1508.6,none,0,0.0
train_000414,9,364.05,UPI,IDFC,android,poor,0,gateway_error,instant_retry,5.4,none,0,0.0
train_000415,8,552.71,UPI,SBI,android,moderate,0,wrong_otp,suggest_alt_method,10.3,whatsapp,0,0.0
train_000416,7,472.03,Wallet,Kotak,web,moderate,0,network_drop,nudge_then_retry,846.5,sms,0,0.0
train_000417,17,431.0,Card,IDFC,android,good,0,risk_block,nudge_then_retry,68.6,sms,0,0.0
train_000418,17,1474.21,NetBanking,YesBank,android,good,0,insufficient_funds,instant_retry,5.1,none,0,0.0
train_000419,18,680.74,UPI,SBI,ios,good,0,bank_timeout,nudge_then_retry,14.2,email,0,0.0
train_000420,21,788.03,Card,ICICI,web,moderate,0,insufficient_funds,nudge_then_retry,227.9,email,0,0.0
train_000421,19,254.59,UPI,IDFC,android,good,0,wrong_otp,nudge_then_retry,17.1,email,1,254.59
train_000422,15,584.16,UPI,Axis,web,moderate,1,insufficient_funds,nudge_then_retry,16.8,whatsapp,0,0.0
train_000423,9,166.86,Card,YesBank,android,good,0,bank_timeout,nudge_then_retry,1233.2,whatsapp,0,0.0
train_000424,11,2993.23,UPI,ICICI,web,good,1,insufficient_funds,delayed_retry,203.6,none,1,2993.23
train_000425,12,171.04,UPI,SBI,web,good,2,insufficient_funds,instant_retry,1.2,none,0,0.0
train_000426,18,840.07,UPI,YesBank,web,good,0,bank_timeout,suggest_alt_method,32.0,email,1,840.07
train_000427,20,798.68,UPI,SBI,ios,moderate,1,wrong_otp,delayed_retry,475.2,none,0,0.0
train_000428,21,709.85,UPI,SBI,web,moderate,1,bank_timeout,nudge_then_retry,37.6,whatsapp,0,0.0
train_000429,8,240.17,UPI,HDFC,ios,moderate,2,insufficient_funds,instant_retry,4.4,none,0,0.0
train_000430,19,2322.05,UPI,YesBank,web,good,0,bank_timeout,suggest_alt_method,281.0,whatsapp,1,2322.05
train_000431,17,5961.19,UPI,Axis,ios,moderate,0,insufficient_funds,suggest_alt_method,63.4,sms,1,5961.19
train_000432,20,348.74,UPI,SBI,android,good,2,wrong_otp,no_action,0.0,none,0,0.0
train_000433,6,266.28,NetBanking,IDFC,android,good,2,card_declined,delayed_retry,143.8,none,0,0.0
train_000434,19,335.16,Card,Axis,android,good,0,gateway_error,instant_retry,4.2,none,0,0.0
train_000435,12,2144.34,Card,HDFC,android,moderate,0,card_declined,delayed_retry,2457.2,none,1,2144.34
train_000436,19,1515.24,NetBanking,IDFC,web,moderate,0,risk_block,nudge_then_retry,130.9,whatsapp,0,0.0
train_000437,14,3396.6,UPI,Kotak,web,moderate,1,bank_timeout,instant_retry,7.6,none,0,0.0
train_000438,15,2463.97,UPI,Axis,ios,moderate,0,insufficient_funds,suggest_alt_method,133.1,email,1,2463.97
train_000439,13,5254.28,UPI,SBI,android,moderate,0,insufficient_funds,instant_retry,2.6,none,0,0.0
train_000440,15,512.3,UPI,SBI,ios,poor,0,bank_timeout,delayed_retry,175.5,none,0,0.0
train_000441,20,247.79,Card,Axis,web,good,0,gateway_error,nudge_then_retry,5.7,whatsapp,0,0.0
train_000442,12,541.21,Card,YesBank,android,moderate,0,card_declined,nudge_then_retry,112.6,whatsapp,0,0.0
train_000443,16,1308.58,UPI,ICICI,web,good,0,wrong_otp,suggest_alt_method,17.1,sms,1,1308.58
train_000444,19,1010.74,Card,HDFC,web,poor,0,bank_timeout,no_action,0.0,none,0,0.0
train_000445,0,1025.45,Card,YesBank,android,good,0,gateway_error,nudge_then_retry,15.9,whatsapp,1,1025.45
train_000446,10,537.81,UPI,IDFC,web,moderate,0,insufficient_funds,delayed_retry,26.2,none,1,537.81
train_000447,15,343.67,NetBanking,HDFC,web,good,0,insufficient_funds,delayed_retry,1854.9,none,1,343.67
train_000448,14,653.87,NetBanking,IDFC,ios,good,2,insufficient_funds,delayed_retry,28.8,none,0,0.0
train_000449,11,112.29,UPI,IDFC,ios,moderate,0,wrong_otp,delayed_retry,61.7,none,0,0.0
train_000450,12,876.44,UPI,Axis,android,good,1,insufficient_funds,instant_retry,4.0,none,0,0.0
train_000451,23,709.4,NetBanking,ICICI,android,good,0,network_drop,nudge_then_retry,106.6,whatsapp,0,0.0
train_000452,19,369.99,UPI,YesBank,android,good,0,wrong_otp,no_action,0.0,none,0,0.0
train_000453,14,3607.83,Card,IDFC,android,good,0,card_declined,suggest_alt_method,31.0,whatsapp,1,3607.83
train_000454,12,308.04,UPI,SBI,android,good,1,insufficient_funds,delayed_retry,999.8,none,0,0.0
train_000455,14,1550.18,UPI,Kotak,android,good,0,bank_timeout,nudge_then_retry,52.4,sms,1,1550.18
train_000456,12,502.96,Card,SBI,ios,moderate,1,risk_block,delayed_retry,100.6,none,0,0.0
train_000457,11,609.52,Wallet,HDFC,ios,poor,0,gateway_error,suggest_alt_method,63.7,sms,0,0.0
train_000458,8,578.33,UPI,HDFC,android,good,0,risk_block,delayed_retry,427.2,none,0,0.0
train_000459,20,923.86,UPI,SBI,web,good,0,network_drop,suggest_alt_method,10.7,whatsapp,1,923.86
train_000460,16,2057.91,Card,Kotak,web,poor,0,network_drop,instant_retry,3.6,none,0,0.0
train_000461,11,691.42,UPI,Axis,web,good,0,wrong_otp,nudge_then_retry,305.5,whatsapp,0,0.0
train_000462,16,250.47,UPI,Axis,ios,good,0,bank_timeout,suggest_alt_method,659.5,sms,1,250.47
train_000463,11,1604.4,Wallet,Kotak,android,good,0,bank_timeout,delayed_retry,21.4,none,1,1604.4
train_000464,22,1222.84,UPI,HDFC,web,good,0,network_drop,delayed_retry,36.0,none,0,0.0
train_000465,18,1400.16,Card,ICICI,ios,good,1,risk_block,instant_retry,1.2,none,0,0.0
train_000466,19,583.81,Wallet,YesBank,android,good,0,wrong_otp,nudge_then_retry,45.0,whatsapp,0,0.0
train_000467,21,121.14,Card,Axis,web,good,0,risk_block,delayed_retry,683.8,none,0,0.0
train_000468,9,416.35,Card,YesBank,android,good,0,insufficient_funds,delayed_retry,1975.9,none,0,0.0
train_000469,11,723.23,Card,IDFC,web,good,0,card_declined,delayed_retry,70.3,none,0,0.0
train_000470,18,1764.9,NetBanking,Axis,web,good,1,insufficient_funds,no_action,0.0,none,0,0.0
train_000471,10,524.15,UPI,Kotak,android,poor,0,bank_timeout,delayed_retry,15.3,none,1,524.15
train_000472,21,389.23,Card,ICICI,ios,good,0,insufficient_funds,nudge_then_retry,26.7,whatsapp,1,389.23
train_000473,15,350.5,NetBanking,IDFC,web,good,2,wrong_otp,nudge_then_retry,7.7,whatsapp,1,350.5
train_000474,20,1196.06,NetBanking,Kotak,android,moderate,0,gateway_error,instant_retry,5.3,none,0,0.0
train_000475,19,902.06,NetBanking,Kotak,web,good,0,network_drop,instant_retry,5.3,none,1,902.06
